Tanggal,Judul Berita,URL,Label
"Rabu, 29 Apr 2026 12:09 WIB",Status Perizinan Taksi Listrik yang Terlibat Kecelakaan KA di Bekasi,https://oto.detik.com/mobil-listrik/d-8466634/status-perizinan-taksi-listrik-yang-terlibat-kecelakaan-ka-di-bekasi,Oto
"Rabu, 29 Apr 2026 11:36 WIB",Dedi Mulyadi Tunda Pajak Mobil Listrik di Jawa Barat: sampai Kondisi Normal,https://oto.detik.com/mobil-listrik/d-8466559/dedi-mulyadi-tunda-pajak-mobil-listrik-di-jawa-barat-sampai-kondisi-normal,Oto
"Rabu, 29 Apr 2026 11:11 WIB","Sidak Pool Taksi Green SM, Kemenhub Temukan Hal yang Perlu Didalami",https://oto.detik.com/berita/d-8466496/sidak-pool-taksi-green-sm-kemenhub-temukan-hal-yang-perlu-didalami,Oto
"Rabu, 29 Apr 2026 10:42 WIB","Gantengnya Chery E5 EV Facelift, Siap Dibawa ke Indonesia!",https://oto.detik.com/mobil-listrik/d-8466434/gantengnya-chery-e5-ev-facelift-siap-dibawa-ke-indonesia,Oto
"Rabu, 29 Apr 2026 10:11 WIB",Emang Bisa Buat SIM Baru Lewat Online?,https://oto.detik.com/berita/d-8466359/emang-bisa-buat-sim-baru-lewat-online,Oto
"Rabu, 29 Apr 2026 09:44 WIB","Honda Rilis Skutik Irit BBM, Seliter Bisa untuk 75 Km!",https://oto.detik.com/motor/d-8466325/honda-rilis-skutik-irit-bbm-seliter-bisa-untuk-75-km,Oto
"Rabu, 29 Apr 2026 09:15 WIB","Banyak Kejadian Melibatkan Taksi 'Hijau', Polisi Bilang Begini",https://oto.detik.com/berita/d-8466284/banyak-kejadian-melibatkan-taksi-hijau-polisi-bilang-begini,Oto
"Rabu, 29 Apr 2026 08:41 WIB","Peta Kekuatan Mobil di RI: Dulu Jepang Geser AS, Kini China Menggila",https://oto.detik.com/mobil/d-8466256/peta-kekuatan-mobil-di-ri-dulu-jepang-geser-as-kini-china-menggila,Oto
"Rabu, 29 Apr 2026 08:12 WIB",Ini Masalah Teknis yang Bikin Taksi Listrik Berhenti di Perlintasan KA,https://oto.detik.com/berita/d-8466220/ini-masalah-teknis-yang-bikin-taksi-listrik-berhenti-di-perlintasan-ka,Oto
"Rabu, 29 Apr 2026 07:42 WIB","Aturan Sudah Jelas, tapi Masih Ada Saja yang Terobos Perlintasan Kereta",https://oto.detik.com/berita/d-8466203/aturan-sudah-jelas-tapi-masih-ada-saja-yang-terobos-perlintasan-kereta,Oto
"Rabu, 29 Apr 2026 07:06 WIB",VinFast Masih Investigasi Taksi Green SM yang Berhenti di Perlintasan KA,https://oto.detik.com/mobil-listrik/d-8466190/vinfast-masih-investigasi-taksi-green-sm-yang-berhenti-di-perlintasan-ka,Oto
"Selasa, 28 Apr 2026 20:53 WIB",Ada Cat Mobil Nuansa Nusantara Berstandar Dunia,https://oto.detik.com/modifikasi-mobil/d-8465579/ada-cat-mobil-nuansa-nusantara-berstandar-dunia,Oto
"Selasa, 28 Apr 2026 20:28 WIB",Canggih! Changan Kenalkan Teknologi yang Bisa Bikin Mobil Punya Refleks,https://oto.detik.com/mobil/d-8465492/canggih-changan-kenalkan-teknologi-yang-bisa-bikin-mobil-punya-refleks,Oto
"Selasa, 28 Apr 2026 19:40 WIB","Pesanan Honda Prelude di RI Tembus 280 Unit, Ternyata Segini Harga Resminya",https://oto.detik.com/mobil/d-8465549/pesanan-honda-prelude-di-ri-tembus-280-unit-ternyata-segini-harga-resminya,Oto
"Selasa, 28 Apr 2026 19:00 WIB",Penampakan Taksi Listrik yang Diduga Sebabkan Tabrakan Kereta di Bekasi,https://oto.detik.com/foto-oto/d-8465121/penampakan-taksi-listrik-yang-diduga-sebabkan-tabrakan-kereta-di-bekasi,Oto
"Selasa, 28 Apr 2026 18:29 WIB","Nggak Antre Panjang! Di China, Baterai Mobil Listrik Bisa di Swap dalam 100 Detik",https://oto.detik.com/mobil/d-8465529/nggak-antre-panjang-di-china-baterai-mobil-listrik-bisa-di-swap-dalam-100-detik,Oto
"Selasa, 28 Apr 2026 17:29 WIB","Cara Aman Lewat Perlintasan Kereta: Berhenti, Tengok Kiri-Kanan, Buka Kaca",https://oto.detik.com/tips-and-tricks-mobil/d-8465504/cara-aman-lewat-perlintasan-kereta-berhenti-tengok-kiri-kanan-buka-kaca,Oto
"Selasa, 28 Apr 2026 16:42 WIB",Cara Atur Fitur Mitsubishi Destinator Lewat Layar Sentuh,https://oto.detik.com/mobil/d-8465476/cara-atur-fitur-mitsubishi-destinator-lewat-layar-sentuh,Oto
"Selasa, 28 Apr 2026 16:05 WIB","Pajero Sport Keciduk Pakai Pelat Nomor Palsu, Harusnya Buat Truk",https://oto.detik.com/mobil/d-8465446/pajero-sport-keciduk-pakai-pelat-nomor-palsu-harusnya-buat-truk,Oto
"Selasa, 28 Apr 2026 15:11 WIB",Begini Kata Taksi Green SM soal Kecelakaan Kereta di Bekasi,https://oto.detik.com/berita/d-8465324/begini-kata-taksi-green-sm-soal-kecelakaan-kereta-di-bekasi,Oto
"Selasa, 28 Apr 2026 14:45 WIB",Tahun Depan GAC AION Gunakan Baterai Lokal?,https://oto.detik.com/mobil/d-8465264/tahun-depan-gac-aion-gunakan-baterai-lokal,Oto
"Selasa, 28 Apr 2026 14:08 WIB","Pemerintah Mau Terapkan B50, Gaikindo: Produsen Mobil Butuh Waktu",https://oto.detik.com/berita/d-8465186/pemerintah-mau-terapkan-b50-gaikindo-produsen-mobil-butuh-waktu,Oto
"Selasa, 28 Apr 2026 13:08 WIB","Subsidi Motor Listrik Rp 5 Juta, Jangan Sampai Digantung Lagi",https://oto.detik.com/motor-listrik/d-8465083/subsidi-motor-listrik-rp-5-juta-jangan-sampai-digantung-lagi,Oto
"Selasa, 28 Apr 2026 12:39 WIB",VPD si Fitur Genius Jaecoo: Mobil Bisa Disuruh Cari Parkir Sendiri,https://oto.detik.com/mobil/d-8465010/vpd-si-fitur-genius-jaecoo-mobil-bisa-disuruh-cari-parkir-sendiri,Oto
"Selasa, 28 Apr 2026 12:21 WIB","7 Etika Berkendara saat Lewat Perlintasan Kereta Api, Jangan Nerobos!",https://oto.detik.com/berita/d-8464965/7-etika-berkendara-saat-lewat-perlintasan-kereta-api-jangan-nerobos,Oto
"Selasa, 28 Apr 2026 12:01 WIB","Bersama Aspira, Alex Marquez Kembali Naik Podium di MotoGP Spanyol",https://oto.detik.com/otosport/d-8464752/bersama-aspira-alex-marquez-kembali-naik-podium-di-motogp-spanyol,Oto
"Selasa, 28 Apr 2026 11:41 WIB","Uji Tabrak Mobil Chery Depan-Belakang, Masih Aman?",https://oto.detik.com/berita/d-8464878/uji-tabrak-mobil-chery-depan-belakang-masih-aman,Oto
"Selasa, 28 Apr 2026 11:07 WIB","Kok Bisa Mobil Berhenti di Tengah Rel Kereta, Apa Sebabnya?",https://oto.detik.com/mobil/d-8464806/kok-bisa-mobil-berhenti-di-tengah-rel-kereta-apa-sebabnya,Oto
"Selasa, 28 Apr 2026 10:39 WIB",Bertambah Lagi Daerah Layani Perpanjang STNK Tanpa KTP Pemilik Pertama,https://oto.detik.com/berita/d-8464760/bertambah-lagi-daerah-layani-perpanjang-stnk-tanpa-ktp-pemilik-pertama,Oto
"Selasa, 28 Apr 2026 10:11 WIB",Malaysia Mau Turunkan Pajak Kendaraan Diesel gegara Harga BBM Naik,https://oto.detik.com/berita/d-8464716/malaysia-mau-turunkan-pajak-kendaraan-diesel-gegara-harga-bbm-naik,Oto
"Selasa, 28 Apr 2026 09:38 WIB","Soal Subsidi Kendaraan Listrik, Indonesia Bisa Belajar dari India",https://oto.detik.com/berita/d-8464659/soal-subsidi-kendaraan-listrik-indonesia-bisa-belajar-dari-india,Oto
"Selasa, 28 Apr 2026 09:10 WIB",3 Kecelakaan Taksi Listrik Tertabrak Kereta,https://oto.detik.com/berita/d-8464634/3-kecelakaan-taksi-listrik-tertabrak-kereta,Oto
"Selasa, 28 Apr 2026 08:37 WIB","Pemerintah Panggil Bobibos, Uji BBM RON 98 dari Jerami",https://oto.detik.com/berita/d-8464597/pemerintah-panggil-bobibos-uji-bbm-ron-98-dari-jerami,Oto
"Selasa, 28 Apr 2026 08:09 WIB",Ini yang Kerap Jadi Pemicu Utama Kecelakaan di Perlintasan Kereta,https://oto.detik.com/berita/d-8464576/ini-yang-kerap-jadi-pemicu-utama-kecelakaan-di-perlintasan-kereta,Oto
"Selasa, 28 Apr 2026 07:41 WIB","BYD Atto 1 Terbaru Meluncur: Punya Lidar, Jarak Tempuh 505 Km",https://oto.detik.com/mobil-listrik/d-8464516/byd-atto-1-terbaru-meluncur-punya-lidar-jarak-tempuh-505-km,Oto
"Selasa, 28 Apr 2026 07:13 WIB",Pernyataan Taksi Green SM usai Kecelakaan Kereta di Bekasi,https://oto.detik.com/berita/d-8464476/pernyataan-taksi-green-sm-usai-kecelakaan-kereta-di-bekasi,Oto
"Senin, 27 Apr 2026 21:09 WIB",Pasutri Ini Touring Keliling Indonesia Hingga 65.000 Km Dukung UMKM,https://oto.detik.com/catatan-pengendara-motor/d-8463973/pasutri-ini-touring-keliling-indonesia-hingga-65-000-km-dukung-umkm,Oto
"Senin, 27 Apr 2026 20:46 WIB","Ford Recall 1,4 Juta Unit F-150",https://oto.detik.com/berita/d-8463712/ford-recall-1-4-juta-unit-f-150,Oto
"Senin, 27 Apr 2026 20:03 WIB",Strategi GAC AION Kalau Mobil Listrik Jadi Kena Pajak,https://oto.detik.com/mobil/d-8463746/strategi-gac-aion-kalau-mobil-listrik-jadi-kena-pajak,Oto
"Senin, 27 Apr 2026 19:28 WIB",Indonesia Ditargetkan Punya 192 Ribu SPKLU pada 2034,https://oto.detik.com/mobil-listrik/d-8463676/indonesia-ditargetkan-punya-192-ribu-spklu-pada-2034,Oto
"Senin, 27 Apr 2026 18:40 WIB",Motornya Hancur! Marc Marquez Akui Jatuh karena Blunder,https://oto.detik.com/otosport/d-8463661/motornya-hancur-marc-marquez-akui-jatuh-karena-blunder,Oto
"Senin, 27 Apr 2026 18:04 WIB",Punya Toyota Alphard Tahun Produksi Ini? Mending Langsung Cek ke Bengkel!,https://oto.detik.com/mobil/d-8463590/punya-toyota-alphard-tahun-produksi-ini-mending-langsung-cek-ke-bengkel,Oto
"Senin, 27 Apr 2026 17:28 WIB","Produksi Dikebut, Jaecoo Kejar Pengiriman J5 2-3 Minggu ke Konsumen",https://oto.detik.com/mobil-listrik/d-8463567/produksi-dikebut-jaecoo-kejar-pengiriman-j5-2-3-minggu-ke-konsumen,Oto
"Senin, 27 Apr 2026 16:41 WIB","Wajah Baru Nissan Terrano, Gagah dan Lebih Irit",https://oto.detik.com/foto-oto/d-8463499/wajah-baru-nissan-terrano-gagah-dan-lebih-irit,Oto
"Senin, 27 Apr 2026 16:04 WIB",Isi Garasi Dudung Abdurachman yang Dilantik Jadi KSP,https://oto.detik.com/profil/d-8463534/isi-garasi-dudung-abdurachman-yang-dilantik-jadi-ksp,Oto
"Senin, 27 Apr 2026 15:18 WIB","Lexus Dibeli Cash tapi Ditarik Paksa Debt Collector, BFI Finance Buka Suara",https://oto.detik.com/berita/d-8463489/lexus-dibeli-cash-tapi-ditarik-paksa-debt-collector-bfi-finance-buka-suara,Oto
"Senin, 27 Apr 2026 14:43 WIB","Siap Masuk Indonesia, Teknologi Hybrid Changan Ini Iritnya Luar Biasa!",https://oto.detik.com/mobil/d-8463424/siap-masuk-indonesia-teknologi-hybrid-changan-ini-iritnya-luar-biasa,Oto
"Senin, 27 Apr 2026 14:06 WIB","Penjualan Mobil Bermesin Konvensional: Dulu Tembus Sejuta, Kini Cuma Segini",https://oto.detik.com/mobil/d-8463341/penjualan-mobil-bermesin-konvensional-dulu-tembus-sejuta-kini-cuma-segini,Oto
"Senin, 27 Apr 2026 13:17 WIB","Toyota Recall Land Cruiser 300 dan Lexus LX di Indonesia, Ini Sebabnya",https://oto.detik.com/mobil/d-8463253/toyota-recall-land-cruiser-300-dan-lexus-lx-di-indonesia-ini-sebabnya,Oto
"Senin, 27 Apr 2026 12:41 WIB","Nissan Terrano Lahir Kembali, Tampang Gagah-Bensin Irit",https://oto.detik.com/mobil/d-8463189/nissan-terrano-lahir-kembali-tampang-gagah-bensin-irit,Oto
"Senin, 27 Apr 2026 12:17 WIB","Populasi Mobil Listrik di RI 119 Ribu Unit, SPKLU-nya Cuma Ada 4 Ribu",https://oto.detik.com/mobil-listrik/d-8463134/populasi-mobil-listrik-di-ri-119-ribu-unit-spklu-nya-cuma-ada-4-ribu,Oto
"Senin, 27 Apr 2026 11:43 WIB",Wujud Hypercar Buatan Produsen Sedot Debu yang Speknya Sekelas Porsche,https://oto.detik.com/oto-galeri/d-8463064/wujud-hypercar-buatan-produsen-sedot-debu-yang-speknya-sekelas-porsche,Oto
"Senin, 27 Apr 2026 11:17 WIB","Changan Pamer Kekuatan di Beijing Auto Show 2026, Mainkan Strategi 'Dua Kaki'",https://oto.detik.com/mobil/d-8463010/changan-pamer-kekuatan-di-beijing-auto-show-2026-mainkan-strategi-dua-kaki,Oto
"Senin, 27 Apr 2026 10:46 WIB",Biang Kerok Orang Indonesia Nggak Minat Konversi Motor Listrik,https://oto.detik.com/motor-listrik/d-8462954/biang-kerok-orang-indonesia-nggak-minat-konversi-motor-listrik,Oto
"Senin, 27 Apr 2026 10:27 WIB","Apes! Beli Lexus Lewat Situs Dealer Online Ternyata AI, Duit Rp 1,3 Miliar Melayang",https://oto.detik.com/berita/d-8462931/apes-beli-lexus-lewat-situs-dealer-online-ternyata-ai-duit-rp-1-3-miliar-melayang,Oto
"Senin, 27 Apr 2026 09:56 WIB","Wacana Skema Pajak Kendaraan Listrik di Jakarta, Tetap Murah?",https://oto.detik.com/mobil-listrik/d-8462893/wacana-skema-pajak-kendaraan-listrik-di-jakarta-tetap-murah,Oto
"Senin, 27 Apr 2026 09:19 WIB","Biaya Perpanjang SIM Terbaru, Siap-siap Keluar Duit Segini",https://oto.detik.com/berita/d-8462850/biaya-perpanjang-sim-terbaru-siap-siap-keluar-duit-segini,Oto
"Senin, 27 Apr 2026 08:57 WIB","Aspira Luncurkan Aki LN Series, Plug & Play-Maintenance Free",https://oto.detik.com/mobil/d-8462833/aspira-luncurkan-aki-ln-series-plug-play-maintenance-free,Oto
"Senin, 27 Apr 2026 08:49 WIB","Lihat Lebih Dekat Chery Tiggo V: Mobil yang Bisa Jadi MPV, SUV, dan Pick Up",https://oto.detik.com/foto-oto/d-8462821/lihat-lebih-dekat-chery-tiggo-v-mobil-yang-bisa-jadi-mpv-suv-dan-pick-up,Oto
"Senin, 27 Apr 2026 08:13 WIB",GIIAS 2027 Bakal Digelar di PIK 2?,https://oto.detik.com/mobil/d-8462779/giias-2027-bakal-digelar-di-pik-2,Oto
"Senin, 27 Apr 2026 07:38 WIB",Kata Pebalap Muda RI usai Bikin Lagu Indonesia Raya Berkumandang di Jerez,https://oto.detik.com/otosport/d-8462764/kata-pebalap-muda-ri-usai-bikin-lagu-indonesia-raya-berkumandang-di-jerez,Oto
"Senin, 27 Apr 2026 07:06 WIB",Pajak Toyota Avanza 1.5 L Keluaran Tahun 2026,https://oto.detik.com/mobil/d-8462742/pajak-toyota-avanza-1-5-l-keluaran-tahun-2026,Oto
"Minggu, 26 Apr 2026 19:58 WIB","Hasil MotoGP Spanyol 2026: Marc Jatuh, Alex Marquez Juaranya!",https://oto.detik.com/otosport/d-8462490/hasil-motogp-spanyol-2026-marc-jatuh-alex-marquez-juaranya,Oto
"Minggu, 26 Apr 2026 18:58 WIB","Indonesia Raya Berkumandang di Sirkuit Jerez, Pebalap Muda RI Juara!",https://oto.detik.com/otosport/d-8462429/indonesia-raya-berkumandang-di-sirkuit-jerez-pebalap-muda-ri-juara,Oto
"Minggu, 26 Apr 2026 18:27 WIB",Link Live Streaming MotoGP Spanyol 2026,https://oto.detik.com/otosport/d-8462367/link-live-streaming-motogp-spanyol-2026,Oto
"Minggu, 26 Apr 2026 18:03 WIB",Aksi Memukau Veda Ega di Moto3 Spanyol: Start 17 Bisa Finis Keenam,https://oto.detik.com/otosport/d-8462344/aksi-memukau-veda-ega-di-moto3-spanyol-start-17-bisa-finis-keenam,Oto
"Minggu, 26 Apr 2026 17:01 WIB",Subsidi Motor Listrik Nggak 'PHP' Kan?,https://oto.detik.com/motor-listrik/d-8462253/subsidi-motor-listrik-nggak-php-kan,Oto
"Minggu, 26 Apr 2026 16:23 WIB",Spesifikasi Chery Tiggo V: 1 Mobil yang Punya 3 Konsep,https://oto.detik.com/berita/d-8462213/spesifikasi-chery-tiggo-v-1-mobil-yang-punya-3-konsep,Oto
"Minggu, 26 Apr 2026 14:16 WIB",Jadwal MotoGP Spanyol 2026: Balapan Utama Digelar Malam Hari,https://oto.detik.com/otosport/d-8462021/jadwal-motogp-spanyol-2026-balapan-utama-digelar-malam-hari,Oto
"Minggu, 26 Apr 2026 13:35 WIB","Nyicil Toyota Avanza Rp 1 Jutaan per Bulan, DP Minimal Segini",https://oto.detik.com/mobil/d-8461986/nyicil-toyota-avanza-rp-1-jutaan-per-bulan-dp-minimal-segini,Oto
"Minggu, 26 Apr 2026 12:22 WIB","GAC AION Tambah Amunisi di Indonesia, Ini Bocoran Modelnya",https://oto.detik.com/mobil/d-8461919/gac-aion-tambah-amunisi-di-indonesia-ini-bocoran-modelnya,Oto
"Minggu, 26 Apr 2026 11:39 WIB","Chery QQ3 EV Jadi 'Magnet' di Beijing Auto Show 2026, Ada Peluang Dibawa ke RI",https://oto.detik.com/mobil-listrik/d-8461860/chery-qq3-ev-jadi-magnet-di-beijing-auto-show-2026-ada-peluang-dibawa-ke-ri,Oto
"Minggu, 26 Apr 2026 10:56 WIB",'Marc Marquez Harusnya Nggak Menang',https://oto.detik.com/otosport/d-8461814/marc-marquez-harusnya-nggak-menang,Oto
"Minggu, 26 Apr 2026 10:03 WIB",Target Wuling Tahun Ini Bisa Pikat Orang RI Berapa Banyak?,https://oto.detik.com/mobil/d-8461746/target-wuling-tahun-ini-bisa-pikat-orang-ri-berapa-banyak,Oto
"Minggu, 26 Apr 2026 09:06 WIB","Kerja Sama dengan Jaguar Land Rover, Chery Hidupkan Kembali Freelander",https://oto.detik.com/berita/d-8461680/kerja-sama-dengan-jaguar-land-rover-chery-hidupkan-kembali-freelander,Oto
"Minggu, 26 Apr 2026 08:39 WIB",Alasan Marquez Nggak Kena Sanksi Usai 'Potong' Jalur Ganti Motor,https://oto.detik.com/otosport/d-8461654/alasan-marquez-nggak-kena-sanksi-usai-potong-jalur-ganti-motor,Oto
"Minggu, 26 Apr 2026 08:00 WIB","Duh! Lexus RX350 Dibeli Tunai Malah Ditarik Paksa DC, Kok Bisa?",https://oto.detik.com/berita/d-8461534/duh-lexus-rx350-dibeli-tunai-malah-ditarik-paksa-dc-kok-bisa,Oto
"Minggu, 26 Apr 2026 07:16 WIB","Daftar Ulang Barcode MyPertamina Masih Proses Verifikasi, Berapa Lama Selesai?",https://oto.detik.com/berita/d-8461533/daftar-ulang-barcode-mypertamina-masih-proses-verifikasi-berapa-lama-selesai,Oto
"Sabtu, 25 Apr 2026 20:24 WIB",Gilanya Sprint Race MotoGP Spanyol 2026: Marquez Juara Usai Sempat Crash!,https://oto.detik.com/otosport/d-8461312/gilanya-sprint-race-motogp-spanyol-2026-marquez-juara-usai-sempat-crash,Oto
"Sabtu, 25 Apr 2026 18:51 WIB","Omoda O4 Meluncur, SUV Kompak Bermesin Hybrid dan Listrik",https://oto.detik.com/mobil/d-8461183/omoda-o4-meluncur-suv-kompak-bermesin-hybrid-dan-listrik,Oto
"Sabtu, 25 Apr 2026 18:21 WIB",Link Live Streaming Sprint Race MotoGP Spanyol 2026,https://oto.detik.com/otosport/d-8461172/link-live-streaming-sprint-race-motogp-spanyol-2026,Oto
"Sabtu, 25 Apr 2026 17:26 WIB","Kualifikasi MotoGP Spanyol 2026: Marquez Pertama, Bagnaia ke-10",https://oto.detik.com/otosport/d-8461073/kualifikasi-motogp-spanyol-2026-marquez-pertama-bagnaia-ke-10,Oto
"Sabtu, 25 Apr 2026 16:20 WIB",Pajak Toyota Avanza 1.3 L Keluaran Tahun 2026,https://oto.detik.com/mobil/d-8460958/pajak-toyota-avanza-1-3-l-keluaran-tahun-2026,Oto
"Sabtu, 25 Apr 2026 15:15 WIB","Volkswagen Luncurkan SUV Listrik Konsep X, Bidik Segmen Rp 250 Jutaan",https://oto.detik.com/mobil-listrik/d-8460822/volkswagen-luncurkan-suv-listrik-konsep-x-bidik-segmen-rp-250-jutaan,Oto
"Sabtu, 25 Apr 2026 14:15 WIB",Insentif Mobil Listrik Dicabut saat Lagi 'Bulan Madu' dengan Pembeli Pertama,https://oto.detik.com/mobil-listrik/d-8460819/insentif-mobil-listrik-dicabut-saat-lagi-bulan-madu-dengan-pembeli-pertama,Oto
"Sabtu, 25 Apr 2026 13:28 WIB","AION Luncurkan 5 Mobil Baru di China, Ada MPV yang Mau Masuk Indonesia",https://oto.detik.com/mobil/d-8460762/aion-luncurkan-5-mobil-baru-di-china-ada-mpv-yang-mau-masuk-indonesia,Oto
"Sabtu, 25 Apr 2026 12:17 WIB",Honda Setop Jualan Mobil di Korea!,https://oto.detik.com/mobil/d-8460695/honda-setop-jualan-mobil-di-korea,Oto
"Sabtu, 25 Apr 2026 11:23 WIB",Tarik Ulur Pajak Mobil-motor Listrik di Indonesia,https://oto.detik.com/mobil/d-8460652/tarik-ulur-pajak-mobil-motor-listrik-di-indonesia,Oto
"Sabtu, 25 Apr 2026 10:16 WIB","Chery Tiggo V Meluncur, Kawinkan Konsep SUV-MPV-Pick Up",https://oto.detik.com/berita/d-8460557/chery-tiggo-v-meluncur-kawinkan-konsep-suv-mpv-pick-up,Oto
"Sabtu, 25 Apr 2026 09:23 WIB","Subsidi Motor Listrik Bakal Dilanjutin, Segini 'Diskon' Harganya",https://oto.detik.com/motor-listrik/d-8460511/subsidi-motor-listrik-bakal-dilanjutin-segini-diskon-harganya,Oto
"Sabtu, 25 Apr 2026 08:32 WIB","Jadwal MotoGP Spanyol 2026, Sprint Race Disiarkan Nanti Malam",https://oto.detik.com/otosport/d-8460474/jadwal-motogp-spanyol-2026-sprint-race-disiarkan-nanti-malam,Oto
"Sabtu, 25 Apr 2026 07:30 WIB",Wujud Moge Scrambler Murah yang Harganya Cuma Rp 30 Jutaan,https://oto.detik.com/oto-galeri/d-8460426/wujud-moge-scrambler-murah-yang-harganya-cuma-rp-30-jutaan,Oto
"Jumat, 24 Apr 2026 21:07 WIB","Jaecoo J5 EV Laris Manis di Indonesia, Laku Keras di Dunia",https://oto.detik.com/mobil-listrik/d-8460211/jaecoo-j5-ev-laris-manis-di-indonesia-laku-keras-di-dunia,Oto
"Jumat, 24 Apr 2026 20:27 WIB","Hebatnya China, Produsen Sedot Debu Bisa Bikin Mobil Selevel Porsche!",https://oto.detik.com/berita/d-8459826/hebatnya-china-produsen-sedot-debu-bisa-bikin-mobil-selevel-porsche,Oto
"Jumat, 24 Apr 2026 19:26 WIB","Motor Scrambler Rp 30 Jutaan Meluncur, Pakai Mesin 350 Cc!",https://oto.detik.com/motor/d-8459803/motor-scrambler-rp-30-jutaan-meluncur-pakai-mesin-350-cc,Oto
"Jumat, 24 Apr 2026 18:27 WIB","Penjualan Mobil LCGC di RI: Dulu Bisa Tembus 200 Ribu Unit Setahun, Sekarang Gimana?",https://oto.detik.com/mobil/d-8459799/penjualan-mobil-lcgc-di-ri-dulu-bisa-tembus-200-ribu-unit-setahun-sekarang-gimana,Oto
"Jumat, 24 Apr 2026 17:24 WIB","Populasi Kendaraan Listrik di RI 358 Ribu Unit, Motor Paling Dominan",https://oto.detik.com/mobil-listrik/d-8459773/populasi-kendaraan-listrik-di-ri-358-ribu-unit-motor-paling-dominan,Oto
"Jumat, 24 Apr 2026 16:24 WIB","Barcode Buat Beli BBM Subsidi Tiba-tiba Hilang, Harus Gimana?",https://oto.detik.com/berita/d-8459744/barcode-buat-beli-bbm-subsidi-tiba-tiba-hilang-harus-gimana,Oto
"Jumat, 24 Apr 2026 15:28 WIB",Muncul Usulan Motor Lama Bisa Tukar-Tambah ke Motor Listrik Baru,https://oto.detik.com/berita/d-8459664/muncul-usulan-motor-lama-bisa-tukar-tambah-ke-motor-listrik-baru,Oto
"Jumat, 24 Apr 2026 14:55 WIB","Tampang TVS Ronin Terbaru di Indonesia, Harga Rp 42 Jutaan",https://oto.detik.com/foto-oto/d-8459594/tampang-tvs-ronin-terbaru-di-indonesia-harga-rp-42-jutaan,Oto
"Jumat, 24 Apr 2026 14:17 WIB","Dulu Bea Balik Nama Kendaraan Jadi Beban, Sekarang Tarifnya Dihapus",https://oto.detik.com/berita/d-8459497/dulu-bea-balik-nama-kendaraan-jadi-beban-sekarang-tarifnya-dihapus,Oto
"Jumat, 24 Apr 2026 13:11 WIB",Heboh Sopir Angkot di Jaktim Rusak Mobil usai Ditegur Lawan Arah,https://oto.detik.com/berita/d-8459345/heboh-sopir-angkot-di-jaktim-rusak-mobil-usai-ditegur-lawan-arah,Oto
"Jumat, 24 Apr 2026 12:23 WIB","Mobil Super Mewah BYD Terdaftar di Indonesia, Segini Nilai Jualnya",https://oto.detik.com/mobil/d-8459277/mobil-super-mewah-byd-terdaftar-di-indonesia-segini-nilai-jualnya,Oto
"Jumat, 24 Apr 2026 11:45 WIB","Nggak Cuma Bengkel, Manufaktur Ikut Garap Konversi Motor Listrik",https://oto.detik.com/berita/d-8459235/nggak-cuma-bengkel-manufaktur-ikut-garap-konversi-motor-listrik,Oto
"Jumat, 24 Apr 2026 11:12 WIB","Pajak EV Diminta Dibebaskan, Bayar STNK BYD Atto 1 Cs Tiap Tahun Jadi Segini",https://oto.detik.com/mobil-listrik/d-8459173/pajak-ev-diminta-dibebaskan-bayar-stnk-byd-atto-1-cs-tiap-tahun-jadi-segini,Oto
"Jumat, 24 Apr 2026 10:45 WIB","Wuling Eksion Pakai Harga Spesial, Segini Banderolan Aslinya",https://oto.detik.com/mobil-listrik/d-8459098/wuling-eksion-pakai-harga-spesial-segini-banderolan-aslinya,Oto
"Jumat, 24 Apr 2026 10:06 WIB","Kalau Insentifnya Dicabut, Mobil Listrik Sudah Bisa Mandiri?",https://oto.detik.com/mobil-listrik/d-8459014/kalau-insentifnya-dicabut-mobil-listrik-sudah-bisa-mandiri,Oto
"Jumat, 24 Apr 2026 09:42 WIB",Wujud Kijang Innova Reborn yang Dilelang Mulai Rp 50 Jutaan,https://oto.detik.com/oto-galeri/d-8458976/wujud-kijang-innova-reborn-yang-dilelang-mulai-rp-50-jutaan,Oto
"Jumat, 24 Apr 2026 09:05 WIB","Kendaraan Listrik Makin Ramai di RI, Impor BBM Kok Tetap Tinggi?",https://oto.detik.com/berita/d-8458937/kendaraan-listrik-makin-ramai-di-ri-impor-bbm-kok-tetap-tinggi,Oto
"Jumat, 24 Apr 2026 08:40 WIB",Changan Bukan 'Pemain Kemarin Sore' di China,https://oto.detik.com/mobil/d-8458920/changan-bukan-pemain-kemarin-sore-di-china,Oto
"Jumat, 24 Apr 2026 08:12 WIB","VinFast Boyong 3 Motor Listrik ke RI, Spek Lebih Garang dari versi Vietnam!",https://oto.detik.com/motor-listrik/d-8458901/vinfast-boyong-3-motor-listrik-ke-ri-spek-lebih-garang-dari-versi-vietnam,Oto
"Jumat, 24 Apr 2026 07:38 WIB","Perpanjang STNK Wajib Ada KTP Pemilik Lama Bikin Sulit, Warga Banyak yang Ngeluh",https://oto.detik.com/berita/d-8458875/perpanjang-stnk-wajib-ada-ktp-pemilik-lama-bikin-sulit-warga-banyak-yang-ngeluh,Oto
